Site,"Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake","Main Lake"
"05-20-2022 02:30:00",,3.0,13.1,0.1,,,104.9,1006.6,21.75,35.3,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 02:45:00",,3.0,13.1,0.1,,,104.7,1006.5,21.79,35.4,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 03:00:00",,3.0,13.1,0.1,,,104.6,1006.5,21.81,35.4,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 03:15:00",,3.0,13.1,0.1,,,104.0,1006.9,21.85,35.4,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 03:30:00",,3.0,13.1,0.1,,,103.4,1007.2,21.89,35.4,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 03:45:00",,3.0,13.1,0.1,,,102.7,1007.4,21.93,35.4,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 04:00:00",,3.0,13.1,0.1,,,102.5,1007.6,21.97,35.4,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 04:15:00",,3.0,13.1,0.1,,,104.1,1007.4,22.00,35.4,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 04:30:00",,3.0,13.1,0.1,,,102.8,1007.3,22.03,35.4,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 04:45:00",,3.0,13.1,0.1,,,104.5,1007.2,22.06,35.4,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 05:00:00",,3.0,13.1,0.1,,,104.5,1007.4,22.09,35.5,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 05:15:00",,3.0,13.1,0.1,,,101.5,1007.5,22.11,35.5,-61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 05:30:00",,3.0,13.1,0.1,,,104.4,1007.5,22.14,35.5,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 05:45:00",,3.0,13.1,0.1,,,104.8,1007.7,22.16,35.5,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 06:00:00",,3.0,13.1,0.1,,,105.3,1008.0,22.19,35.5,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 06:15:00",,3.0,13.1,0.1,,,106.3,1008.3,22.21,35.5,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 06:30:00",,3.0,13.1,0.0,,,105.0,1008.3,22.24,35.5,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 06:45:00",,3.0,13.1,0.1,,,105.7,1008.7,22.26,35.5,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 07:00:00",,3.0,13.0,0.1,,,105.0,1008.8,22.29,35.5,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 07:15:00",,3.0,13.1,0.1,,,106.2,1009.0,22.32,35.5,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 07:30:00",,3.0,13.1,0.1,,,103.7,1009.0,22.34,35.6,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 07:45:00",,3.0,13.1,0.1,,,103.6,1008.7,22.36,35.6,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 08:00:00",,3.0,13.1,0.1,,,105.2,1008.9,22.39,35.6,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 08:15:00",,3.0,13.1,0.1,,,103.7,1009.1,22.41,35.6,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 08:30:00",,3.0,13.1,0.1,,,105.0,1009.2,22.43,35.6,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 08:45:00",,3.0,13.1,0.1,,,103.0,1009.1,22.45,35.6,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 09:00:00",,3.0,13.1,0.1,,,103.2,1009.2,22.48,35.6,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 09:15:00",,3.0,13.0,0.1,,,104.4,1009.1,22.49,35.6,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 09:30:00",,3.0,13.1,0.1,,,104.6,1009.1,22.51,35.6,-61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 09:45:00",,3.0,13.1,0.1,,,106.6,1008.9,22.53,35.6,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 10:00:00",,3.0,13.1,0.1,,,104.3,1009.1,22.55,35.7,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 10:15:00",,3.0,13.1,0.1,,,102.7,1008.8,22.57,35.7,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 10:30:00",,3.0,13.1,0.1,,,103.1,1008.8,22.58,35.7,-61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 10:45:00",,3.0,13.1,0.0,,,104.9,1008.6,22.60,35.7,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 11:00:00",,3.0,13.1,0.1,,,104.4,1008.6,22.62,35.7,-61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 11:15:00",,3.0,13.1,0.1,,,105.2,1008.4,22.63,35.7,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 11:30:00",,3.0,13.1,0.1,,,103.7,1008.4,22.63,35.7,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 11:45:00",,3.0,13.1,0.1,,,102.7,1008.2,22.65,35.7,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 12:00:00",,3.0,13.1,0.1,,,106.0,1008.0,22.66,35.7,-59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 12:15:00",,3.0,13.1,0.1,,,104.9,1007.8,22.67,35.7,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 12:30:00",,3.0,13.1,0.1,,,105.0,1007.7,22.69,35.7,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 12:45:00",,3.0,13.1,0.1,,,104.9,1007.4,22.70,35.8,-61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 13:00:00",,3.0,13.0,0.1,,,106.2,1007.0,22.71,35.8,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 13:15:00",,3.0,13.1,0.1,,,103.8,1006.8,22.72,35.8,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 13:30:00",,3.0,13.0,0.1,,,103.1,1006.5,22.73,35.8,-61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 13:45:00",,3.0,13.1,0.1,,,104.6,1006.1,22.74,35.8,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 14:00:00",,3.0,13.0,0.1,,,105.6,1005.6,22.75,35.8,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 14:15:00",,3.0,13.1,0.1,,,105.7,1005.4,22.76,35.8,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 14:30:00",,3.0,13.0,0.1,,,102.6,1005.2,22.77,35.8,-61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 14:45:00",,3.0,13.1,0.1,,,104.0,1005.0,22.78,35.8,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 15:00:00",,3.0,13.0,0.1,,,105.8,1004.8,22.79,35.8,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 15:15:00",,3.0,13.0,0.1,,,105.4,1004.8,22.80,35.8,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 15:30:00",,3.0,13.0,0.1,,,105.7,1004.7,22.81,35.8,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 15:45:00",,3.0,13.0,0.1,,,103.4,1004.6,22.82,35.8,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 16:00:00",,3.0,13.0,0.1,,,105.4,1004.4,22.82,35.8,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 16:15:00",,3.0,13.0,0.1,,,101.5,1004.3,22.82,35.8,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 16:30:00",,3.0,13.1,0.1,,,104.6,1004.1,22.82,35.8,-61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 16:45:00",,3.0,13.0,0.1,,,104.9,1004.0,22.82,35.8,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 17:00:00",,3.0,13.1,0.1,,,104.3,1003.8,22.83,35.8,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 17:15:00",,3.0,13.0,0.1,,,103.3,1003.7,22.84,35.8,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 17:30:00",,3.0,13.1,0.1,,,103.7,1003.6,22.85,35.8,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 17:45:00",,3.0,13.0,0.1,,,104.4,1003.6,22.87,35.8,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 18:00:00",,3.0,13.0,0.1,,,105.1,1003.5,22.88,35.8,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 18:15:00",,3.0,13.0,0.1,,,105.0,1003.5,22.89,35.8,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 18:30:00",,3.0,13.1,0.1,,,103.5,1003.5,22.90,35.8,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 18:45:00",,3.0,13.1,0.1,,,104.3,1003.4,22.92,35.8,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 19:00:00",,3.0,13.0,0.1,,,105.3,1003.4,22.94,35.8,-69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 19:15:00",,3.0,13.0,0.1,,,105.9,1003.8,22.96,35.8,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 19:30:00",,3.0,13.0,0.1,,,103.9,1004.0,22.98,35.8,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 19:45:00",,3.0,13.0,0.0,,,104.4,1004.2,23.01,35.8,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 20:00:00",,3.0,13.0,0.0,,,103.6,1004.2,23.02,35.8,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 20:15:00",,3.0,13.0,0.1,,,104.2,1004.4,23.04,35.8,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 20:30:00",,3.0,13.0,0.1,,,102.6,1004.6,23.06,35.8,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 20:45:00",,3.0,13.0,0.1,,,103.7,1004.6,23.07,35.9,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 21:00:00",,3.0,13.1,0.1,,,102.5,1004.7,23.09,35.9,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 21:15:00",,3.0,13.0,0.1,,,105.4,1004.8,23.12,35.8,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 21:30:00",,3.0,13.0,0.1,,,104.4,1005.0,23.15,35.8,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 21:45:00",,3.0,13.0,0.1,,,103.2,1005.0,23.17,35.9,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 22:00:00",,3.0,13.0,0.1,,,104.5,1004.8,23.19,35.9,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 22:15:00",,3.0,13.0,0.1,,,104.0,1004.8,23.22,35.9,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 22:30:00",,3.0,13.0,0.1,,,105.2,1004.8,23.25,35.9,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 22:45:00",,3.0,13.0,0.1,,,105.6,1005.1,23.27,35.9,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 23:00:00",,3.0,13.0,0.1,,,102.6,1005.5,23.30,35.9,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 23:15:00",,3.0,13.0,0.0,,,103.4,1005.8,23.33,35.9,-61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 23:30:00",,3.0,13.0,0.1,,,102.7,1005.7,23.36,35.9,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-20-2022 23:45:00",,3.0,13.0,0.1,,,103.6,1005.9,23.39,35.9,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 00:00:00",,3.0,13.0,0.1,,,105.8,1005.9,23.41,35.9,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 00:15:00",,3.0,13.0,0.1,,,106.0,1006.0,23.44,35.9,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 00:30:00",,3.0,13.0,0.1,,,105.4,1006.2,23.47,35.9,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 00:45:00",,3.0,13.0,0.1,,,101.5,1006.0,23.49,35.9,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 01:00:00",,3.0,13.0,0.1,,,104.7,1005.9,23.52,35.9,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 01:15:00",,3.0,13.0,0.1,,,104.2,1006.2,23.54,35.9,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 01:30:00",,3.0,13.0,0.1,,,103.4,1005.9,23.56,35.9,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 01:45:00",,3.0,13.0,0.1,,,103.6,1005.6,23.58,35.9,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 02:00:00",,3.0,13.0,0.1,,,104.6,1005.7,23.61,35.9,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 02:15:00",,3.0,13.0,0.1,,,103.6,1005.5,23.63,36.0,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 02:30:00",,3.0,13.0,0.1,,,103.0,1005.5,23.64,36.0,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 02:45:00",,3.0,13.0,0.1,,,104.7,1005.4,23.66,36.0,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 03:00:00",,3.0,13.0,0.1,,,104.9,1005.5,23.68,36.0,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 03:15:00",,3.0,13.0,0.1,,,104.9,1005.6,23.69,36.0,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 03:30:00",,3.0,13.0,0.1,,,103.1,1005.6,23.71,36.0,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 03:45:00",,3.0,13.0,0.1,,,104.0,1005.6,23.72,36.0,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 04:00:00",,3.0,13.0,0.1,,,103.0,1005.6,23.75,36.0,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 04:15:00",,3.0,13.0,0.1,,,103.3,1005.7,23.75,36.1,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 04:30:00",,3.0,13.0,0.1,,,101.9,1005.8,23.77,36.1,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 04:45:00",,3.0,13.0,0.1,,,103.7,1005.8,23.78,36.1,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 05:00:00",,3.0,13.0,0.1,,,101.9,1006.0,23.78,36.1,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 05:15:00",,3.0,13.0,0.1,,,104.8,1006.3,23.79,36.1,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 05:30:00",,3.0,13.0,0.1,,,105.6,1006.6,23.81,36.1,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 05:45:00",,3.0,13.0,0.1,,,105.3,1006.7,23.81,36.1,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 06:00:00",,3.0,13.0,0.1,,,104.3,1006.8,23.82,36.1,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 06:15:00",,3.0,13.0,0.1,,,102.8,1007.0,23.83,36.1,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 06:30:00",,3.0,13.0,0.1,,,103.5,1007.1,23.83,36.2,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 06:45:00",,3.0,13.0,0.1,,,104.6,1007.2,23.84,36.2,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 07:00:00",,3.0,13.0,0.1,,,104.1,1007.3,23.85,36.2,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 07:15:00",,3.0,13.0,0.1,,,104.7,1007.5,23.86,36.2,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 07:30:00",,3.0,13.0,0.1,,,104.3,1007.6,23.86,36.2,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 07:45:00",,3.0,13.0,0.1,,,104.4,1007.5,23.87,36.2,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 08:00:00",,3.0,13.0,0.1,,,102.6,1007.5,23.87,36.2,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 08:15:00",,3.0,13.0,0.1,,,102.2,1007.8,23.88,36.2,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 08:30:00",,3.0,13.0,0.1,,,105.7,1008.0,23.88,36.2,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 08:45:00",,3.0,13.0,0.1,,,104.0,1008.1,23.88,36.2,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 09:00:00",,3.0,13.0,0.1,,,102.6,1008.1,23.88,36.3,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 09:15:00",,3.0,13.0,0.1,,,102.8,1008.1,23.89,36.3,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 09:30:00",,3.0,13.0,0.1,,,104.3,1008.0,23.89,36.3,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 09:45:00",,3.0,13.0,0.1,,,105.9,1007.9,23.89,36.3,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 10:00:00",,3.0,13.0,0.1,,,104.2,1007.8,23.89,36.3,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-2022 10:15:00",,3.0,13.0,0.1,,,104.2,1007.6,23.90,36.3,-69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
